customerno,recency,frequency,monetary
17222.0,66,1,1674.8899999999999
17223.0,311,2,1539.24
17226.0,309,1,4564.79
17227.0,19,6,8379.13
17228.0,16,8,16008.42
17229.0,97,2,1540.5800000000002
17230.0,265,9,20420.64
17231.0,13,12,25669.56
17232.0,3,2,1286.72
17233.0,36,1,1538.32
17234.0,183,2,5283.24
17235.0,26,2,2629.16
17236.0,13,7,5520.41
17237.0,12,2,1216.79
17238.0,3,17,19801.69
17239.0,313,1,1929.26
17242.0,109,2,6768.46
17243.0,2,26,39657.42
17244.0,54,1,6955.96
17245.0,205,1,944.37
17246.0,166,1,14.5
17247.0,16,1,678.7900000000001
17248.0,121,2,9575.01
17249.0,263,1,5590.46
17250.0,4,2,1487.43
17251.0,363,1,1417.69
17252.0,117,2,2340.81
17253.0,19,1,611.51
17254.0,5,2,1596.47
17255.0,41,2,2684.04
17256.0,108,2,1685.32
17259.0,149,2,4800.67
17262.0,53,5,5045.55
17263.0,209,1,433.96
17265.0,139,2,4510.12
17266.0,3,3,1239.4
17267.0,128,2,1942.75
17268.0,108,4,9436.119999999999
17272.0,43,4,20426.73
17274.0,36,2,8292.4
17277.0,228,2,5498.83
17278.0,242,1,2037.82
17279.0,58,1,678.42
17282.0,131,3,20742.68
17283.0,145,1,2077.87
17284.0,61,6,15590.75
17286.0,22,2,1378.6799999999998
17287.0,27,7,6819.96
17288.0,10,7,11055.939999999999
17289.0,32,3,6204.55
17290.0,4,2,2598.7200000000003
17291.0,309,1,1302.48
17293.0,9,9,12871.26
17295.0,29,3,3499.3199999999997
17297.0,18,1,821.81
17298.0,102,3,5228.5199999999995
17299.0,12,4,7220.39
17301.0,22,1,1711.09
17302.0,15,5,6686.4800000000005
17303.0,99,2,4670.49
17306.0,11,19,120657.73
17308.0,43,1,86.15
17309.0,96,1,505.0
17310.0,43,3,7753.84
17311.0,79,2,11601.38
17312.0,139,4,4500.12
17313.0,32,1,16757.32
17314.0,25,8,21975.22
17315.0,2,36,44542.2
17316.0,165,1,845.26
17317.0,47,4,14468.519999999999
17320.0,101,4,8484.14
17321.0,9,3,5008.889999999999
17322.0,255,1,67.78
17323.0,16,7,8058.05
17324.0,18,4,9448.68
17325.0,191,2,998.42
17326.0,296,1,52.019999999999996
17329.0,15,2,1398.77
17330.0,23,2,1602.84
17331.0,124,1,343.52
17333.0,86,4,10323.02
17334.0,303,2,3543.6
17337.0,152,4,15013.15
17338.0,18,8,38595.229999999996
17339.0,95,2,1807.8400000000001
17340.0,30,11,73680.41
17341.0,157,3,5751.09
17343.0,356,1,772.46
17344.0,47,1,841.05
17345.0,16,4,3198.59
17346.0,4,15,16694.78
17347.0,87,1,2449.44
17348.0,15,5,14643.91
17349.0,180,1,1261.41
17350.0,9,4,8210.369999999999
17351.0,37,3,1760.08
17353.0,130,3,7057.27
17354.0,51,1,11739.66
17355.0,338,1,10079.13
17356.0,312,1,1884.1399999999999
17357.0,25,2,1965.91
17358.0,304,4,6541.58
17359.0,12,1,996.5900000000001
17360.0,18,3,4003.0
17361.0,50,3,2109.43
17362.0,240,2,2277.58
17364.0,1,11,30254.25
17365.0,13,8,51335.57
17367.0,239,1,1710.14
17368.0,24,8,16188.15
17369.0,137,1,5774.15
17370.0,73,4,5991.94
17371.0,18,4,5646.26
17372.0,41,8,9052.58
17373.0,41,4,4701.04
17374.0,219,2,1379.3999999999999
17375.0,200,3,4141.13
17376.0,71,2,1089.75
17377.0,24,20,24976.42
17379.0,12,1,4121.82
17381.0,9,29,281942.68
17382.0,66,1,297.6
17383.0,5,1,925.64
17384.0,20,2,1184.9099999999999
17385.0,15,2,5542.39
17386.0,8,6,17650.06
17387.0,20,2,5361.43
17388.0,78,4,12241.470000000001
17389.0,1,34,98926.42
17391.0,25,3,15402.14
17392.0,307,2,3704.19
17393.0,208,2,3206.24
17394.0,220,1,2679.65
17396.0,40,7,28031.5
17397.0,23,2,3317.06
17398.0,115,3,3846.61
17400.0,127,5,13248.59
17401.0,22,1,14.61
17402.0,5,12,9185.49
17403.0,37,1,1487.71
17404.0,5,13,365681.2
17405.0,2,3,7674.74
17406.0,334,3,11713.77
17408.0,74,2,7022.95
17409.0,185,2,1805.25
17410.0,17,5,6855.929999999999
17411.0,13,3,3451.94
17412.0,3,7,7409.18
17414.0,44,2,22330.2
17415.0,80,1,1689.3
17416.0,30,7,48472.49
17418.0,43,2,3375.4300000000003
17419.0,12,12,22897.82
17420.0,51,3,2351.04
17422.0,17,6,22767.13
17423.0,47,2,5420.0
17425.0,20,2,4578.12
17426.0,9,6,33313.03
17427.0,72,1,451.82
17428.0,1,28,99827.67
17429.0,129,4,7470.55
17430.0,33,2,2158.02
17431.0,183,2,3325.25
17432.0,19,2,2477.87
17433.0,89,1,2146.31
17434.0,3,10,64654.95
17436.0,2,2,877.26
17438.0,254,1,1453.79
17440.0,157,3,2712.66
17442.0,37,6,17327.63
17443.0,220,1,5715.36
17444.0,152,2,23143.71
17446.0,89,3,8639.39
17447.0,41,2,5033.44
17449.0,3,8,13054.8
17450.0,9,46,891438.53
17451.0,2,7,11227.88
17453.0,18,3,2414.67
17454.0,193,4,2209.34
17455.0,204,1,512.9399999999999
17456.0,366,1,2531.46
17457.0,127,5,10246.09
17458.0,16,2,1646.43
17459.0,44,2,6007.98
17460.0,95,6,3056.58
17461.0,23,3,8906.26
17462.0,61,2,2777.29
17463.0,17,5,12185.75
17464.0,159,1,2552.5
17466.0,11,2,2729.7200000000003
17468.0,11,2,716.6
17469.0,17,5,6751.38
17470.0,45,5,17963.37
17472.0,192,3,5463.14
17475.0,61,2,2427.22
17480.0,78,1,3988.7599999999998
17481.0,4,4,10079.0
17483.0,66,3,2381.72
17486.0,262,1,2364.34
17489.0,59,3,5457.99
17490.0,1,7,13538.07
17491.0,2,10,20737.08
17492.0,249,1,1972.54
17493.0,215,2,4943.05
17495.0,8,3,2339.95
17496.0,359,1,1087.48
17497.0,1,2,16972.329999999998
17498.0,76,1,4316.72
17499.0,155,2,14661.88
17500.0,18,4,2472.48
17501.0,221,2,1935.53
17502.0,10,6,15611.6
17503.0,3,2,4215.7300000000005
17504.0,207,9,20128.399999999998
17505.0,162,2,6872.78
17506.0,76,1,1734.3799999999999
17507.0,262,2,4299.85
17508.0,6,3,13280.47
17509.0,58,8,42487.2
17510.0,25,1,2509.46
17511.0,3,31,639006.19
17512.0,29,11,35003.71
17513.0,73,2,7071.12
17514.0,129,1,1473.66
17515.0,32,6,3842.67
17516.0,16,7,5246.25
17517.0,309,1,1203.22
17519.0,18,6,14558.74
17520.0,54,2,8887.34
17521.0,6,4,6066.69
17522.0,2,6,16375.62
17523.0,12,4,7216.9800000000005
17524.0,362,1,1070.99
17525.0,360,1,1273.9
17526.0,5,5,4540.2699999999995
17527.0,54,4,5964.51
17528.0,2,8,22264.02
17530.0,2,11,19622.35
17531.0,191,1,1698.08
17534.0,54,1,1284.56
17535.0,281,1,1562.3799999999999
17536.0,178,2,4629.71
17537.0,6,3,8193.56
17538.0,26,2,1485.32
17539.0,207,1,445.88
17540.0,25,3,3818.61
17541.0,235,1,5047.29
17542.0,270,1,1548.39
17544.0,374,1,17365.96
17545.0,44,4,4240.4800000000005
17546.0,199,1,1165.72
17548.0,234,1,700.3199999999999
17549.0,24,3,5922.96
17550.0,198,3,1155.2
17551.0,360,1,1851.8899999999999
17552.0,61,4,8018.08
17553.0,130,1,12265.36
17554.0,2,6,27716.96
17555.0,20,2,3998.68
17556.0,206,2,2611.17
17557.0,15,3,3099.53
17558.0,374,1,153.5
17560.0,95,5,7193.36
17561.0,20,1,1643.9
17562.0,15,7,8168.14
17564.0,25,3,1961.61
17566.0,9,2,4798.32
17567.0,8,8,29487.55
17569.0,333,1,1982.37
17571.0,51,4,10650.4
17572.0,72,4,1206.16
17573.0,30,3,3547.27
17574.0,243,1,917.59
17576.0,9,19,23034.86
17578.0,219,1,1561.56
17579.0,5,3,2537.87
17580.0,253,3,1109.76
17581.0,1,25,56242.15
17582.0,237,1,1440.3799999999999
17584.0,8,2,4593.87
17585.0,110,4,18263.04
17588.0,101,4,8212.83
17589.0,61,4,17867.77
17590.0,3,3,8931.82
17591.0,74,7,12611.43
17593.0,4,5,31509.62
17594.0,86,3,4619.19
17595.0,13,3,1961.16
17596.0,24,8,50791.94
17597.0,214,1,13911.12
17600.0,18,1,1049.76
17601.0,30,2,1547.6399999999999
17602.0,3,6,42935.99
17603.0,79,1,2075.24
17604.0,218,2,2049.2799999999997
17608.0,34,2,2551.34
17609.0,41,5,7782.3
17611.0,8,15,28957.75
17612.0,54,6,18688.29
17613.0,23,14,29004.84
17614.0,58,1,2833.19
17615.0,131,3,1772.93
17616.0,174,3,2880.64
17618.0,6,4,21151.1
17619.0,313,1,1525.6399999999999
17620.0,60,1,698.4
17621.0,22,3,6681.86
17623.0,33,1,3256.0
17624.0,15,2,5100.7
17625.0,19,4,14370.8
17628.0,82,1,887.12
17629.0,6,8,17230.36
17630.0,170,2,2135.56
17631.0,2,3,3185.55
17633.0,32,5,7179.11
17634.0,37,9,11030.33
17636.0,20,1,1917.16
17637.0,32,3,3487.59
17638.0,235,1,3562.7599999999998
17639.0,277,1,613.41
17640.0,87,1,3199.34
17642.0,120,3,9478.84
17643.0,374,1,831.87
17644.0,2,12,22780.41
17646.0,220,4,16444.31
17647.0,66,1,443.8
17648.0,61,5,6881.98
17649.0,139,1,4490.89
17650.0,22,2,2502.0099999999998
17651.0,12,11,31376.22
17652.0,26,13,30114.03
17653.0,37,4,15531.85
17654.0,278,1,540.6899999999999
17655.0,11,7,13209.99
17656.0,74,6,16066.92
17658.0,26,2,6923.96
17659.0,18,12,18401.59
17660.0,142,2,3023.73
17663.0,26,9,16665.06
17664.0,19,2,6748.3
17665.0,214,1,815.77
17666.0,4,2,5553.68
17667.0,67,8,24051.41
17668.0,2,2,867.37
17669.0,43,7,14267.1
17670.0,228,1,1338.1399999999999
17671.0,16,4,8030.8
17672.0,51,2,20577.0
17673.0,2,6,16417.8
17674.0,75,2,7453.48
17675.0,2,31,97116.99
17676.0,5,6,8864.619999999999
17677.0,2,30,83135.63
17678.0,264,1,2427.22
17679.0,53,2,9514.26
17680.0,24,2,2881.62
17682.0,11,7,12084.8
17683.0,5,1,14.48
17684.0,44,2,9147.47
17685.0,17,7,21712.829999999998
17686.0,8,7,26591.23
17690.0,31,15,24757.11
17691.0,359,2,1670.98
17692.0,128,5,7261.349999999999
17693.0,138,2,14038.02
17694.0,142,1,2176.38
17695.0,132,2,8768.26
17696.0,39,8,20341.64
17697.0,162,2,1315.75
17698.0,261,1,1112.07
17699.0,5,1,14.48
17700.0,17,4,13158.74
17701.0,253,1,1306.76
17702.0,31,4,11490.91
17703.0,36,4,6872.05
17704.0,169,2,4301.49
17705.0,4,9,9594.0
17706.0,5,17,47278.36
17707.0,186,2,1632.0
17708.0,188,2,1206.27
17709.0,170,1,315.13
17711.0,11,2,2218.9900000000002
17712.0,45,2,2450.63
17713.0,278,2,19404.69
17714.0,321,1,1099.6599999999999
17715.0,201,3,5897.47
17716.0,23,12,37618.14
17718.0,233,1,993.4699999999999
17719.0,38,15,30804.52
17720.0,27,4,7129.75
17721.0,73,1,6289.66
17722.0,97,4,18832.7
17723.0,128,6,11473.34
17724.0,72,3,4133.3
17725.0,17,11,24733.0
17727.0,16,1,4227.45
17728.0,4,3,15663.12
17730.0,4,13,39898.7
17731.0,80,4,6213.04
17732.0,5,2,1241.3400000000001
17733.0,39,2,5455.07
17734.0,54,3,5043.4800000000005
17735.0,3,19,80240.9
17736.0,10,3,2698.12
17737.0,10,2,985.92
17738.0,20,4,12291.31
17739.0,4,8,10669.070000000002
17740.0,234,1,7964.2
17742.0,114,2,1276.04
17744.0,4,7,34337.59
17745.0,354,1,707.28
17746.0,241,1,410.25
17747.0,113,1,196.20000000000002
17749.0,179,2,3971.02
17750.0,6,9,40650.84
17752.0,360,1,2050.56
17753.0,302,1,69.17999999999999
17754.0,1,5,17317.5
17755.0,102,1,3547.36
17757.0,2,30,36644.92
17758.0,20,10,31389.04
17759.0,18,3,8101.02
17760.0,22,2,2744.27
17761.0,33,1,4809.780000000001
17763.0,264,1,138.35999999999999
17764.0,51,3,4852.37
17765.0,159,3,1734.5
17766.0,290,1,1074.32
17767.0,16,2,2032.7
17768.0,9,3,12213.36
17769.0,13,10,20880.89
17770.0,199,5,4913.1
17771.0,57,2,3114.77
17772.0,11,2,385.78000000000003
17774.0,97,4,6503.61
17775.0,255,1,795.8399999999999
17777.0,25,3,5829.29
17779.0,22,3,4574.08
17781.0,160,2,541.22
17783.0,73,2,3894.12
17785.0,54,1,821.9
17786.0,86,2,2257.26
17787.0,10,5,13882.75
17788.0,74,2,3293.26
17789.0,282,1,989.86
17790.0,27,14,10582.67
17791.0,30,1,520.47
17793.0,26,1,2708.96
17795.0,180,2,3854.48
17796.0,41,5,2554.82
17797.0,23,3,5811.59
17799.0,23,10,19807.26
17800.0,38,9,8474.61
17802.0,83,4,10055.39
17805.0,74,1,5425.36
17806.0,12,1,4530.58
17809.0,17,12,25247.54
17810.0,323,1,1040.15
17811.0,5,39,48404.19
17812.0,13,4,3096.73
17813.0,15,5,9461.27
17816.0,37,4,313.99
17817.0,5,3,803.34
17819.0,72,7,14363.75
17823.0,15,1,36.12
17824.0,52,1,4488.12
17827.0,6,6,13424.14
17828.0,23,4,7908.45
17829.0,299,1,5995.24
17830.0,2,3,1128.16
17831.0,34,1,159.24
17832.0,50,2,2328.53
17835.0,3,3,2992.59
17836.0,48,2,1171.03
17837.0,43,8,6915.45
17838.0,27,5,22563.93
17839.0,43,1,3249.89
17841.0,2,125,255508.58
17843.0,304,1,1104.59
17844.0,107,1,585.8
17846.0,122,1,13882.59
17848.0,82,10,21855.1
17849.0,219,4,1789.3799999999999
17850.0,373,34,22920.73
17852.0,12,2,333.17
17854.0,186,2,1180.0
17855.0,373,1,2233.23
17856.0,2,5,16025.83
17857.0,5,22,168410.98
17858.0,6,14,32418.88
17859.0,305,1,1257.3700000000001
17860.0,369,1,1312.86
17861.0,4,8,20308.57
17862.0,324,1,1363.9399999999998
17863.0,60,6,29979.079999999998
17864.0,13,3,8605.39
17865.0,31,20,69781.68
17866.0,143,1,2121.14
17867.0,31,7,6765.76
17869.0,108,6,1792.72
17870.0,3,13,15581.09
17871.0,205,1,2025.0
17872.0,59,1,6717.5599999999995
17873.0,81,5,12493.32
17874.0,86,7,3000.41
17877.0,171,1,1247.98
17878.0,44,1,4474.16
17879.0,174,1,644.1800000000001
17880.0,365,1,3688.7
17881.0,305,1,464.68
17883.0,4,4,2874.51
17884.0,4,4,8144.14
17885.0,13,2,3712.36
17886.0,32,3,5839.59
17887.0,130,1,421.58
17888.0,22,9,14784.12
17889.0,213,2,1018.69
17890.0,323,2,4880.87
17891.0,163,1,4237.04
17892.0,57,3,1367.31
17893.0,226,2,7208.0
17894.0,52,9,5273.55
17895.0,45,2,1468.74
17896.0,24,1,3215.52
17897.0,173,4,10206.0
17898.0,86,2,2103.36
17899.0,160,1,1912.43
17900.0,191,2,837.7199999999999
17901.0,30,2,5450.5
17904.0,22,2,12340.66
17905.0,72,4,4991.93
17906.0,248,1,341.2
17908.0,374,1,1998.18
17911.0,10,1,1517.1200000000001
17912.0,311,5,2215.16
17913.0,59,2,3348.01
17914.0,4,1,2957.59
17917.0,46,4,7717.53
17919.0,89,2,15809.32
17920.0,5,17,27223.76
17921.0,65,4,5079.76
17923.0,283,1,725.0
17924.0,12,7,14059.86
17925.0,29,2,1023.72
17926.0,134,4,22406.94
17928.0,46,2,862.12
17929.0,12,4,1766.8
17930.0,36,5,18121.239999999998
17931.0,135,2,2958.59
17932.0,30,3,9265.61
17933.0,267,1,707.26
17934.0,52,3,10554.95
17935.0,139,2,951.79
17936.0,6,2,1649.94
17937.0,9,7,20984.899999999998
17939.0,160,1,511.54
17940.0,50,9,102301.66
17941.0,131,1,2896.08
17942.0,8,1,235.22
17946.0,234,2,866.96
17947.0,38,1,1902.84
17948.0,148,1,1843.2
17949.0,2,44,348200.27
17950.0,73,3,4245.45
17951.0,40,3,7348.06
17952.0,352,1,139.55
17953.0,233,1,5751.599999999999
17954.0,6,12,23168.01
17955.0,199,4,3369.38
17956.0,197,2,14367.22
17957.0,67,1,2932.29
17958.0,117,1,1369.72
17959.0,197,1,673.73
17960.0,172,1,495.82
17961.0,22,39,6916.73
17962.0,143,1,1417.45
17964.0,32,2,3519.16
17965.0,38,14,18415.04
17966.0,38,5,27479.52
17967.0,32,2,10206.83
17968.0,374,1,1899.72
17969.0,167,3,6386.3099999999995
17970.0,212,1,5978.16
17972.0,242,1,518.65
17973.0,27,3,9069.08
17974.0,25,4,6149.72
17975.0,16,13,20018.08
17976.0,373,1,1448.3400000000001
17977.0,30,2,3948.56
17978.0,366,1,5423.479999999999
17979.0,36,4,4758.87
17980.0,166,3,7822.98
17981.0,78,1,6840.68
17984.0,146,1,1161.05
17985.0,23,1,2526.56
17986.0,57,1,61.900000000000006
17987.0,186,1,2878.8
17988.0,12,7,534.73
17990.0,237,3,4889.639999999999
17991.0,226,2,351.84999999999997
17994.0,122,5,5831.84
17995.0,282,1,1441.16
17997.0,75,8,25375.72
17999.0,38,3,8096.47
18001.0,13,2,3649.15
18004.0,363,1,954.74
18005.0,4,2,806.35
18006.0,24,1,2710.76
18008.0,71,9,18375.329999999998
18009.0,236,1,1519.41
18010.0,257,1,794.15
18011.0,374,1,821.04
18013.0,156,2,3113.57
18014.0,29,1,831.12
18015.0,5,1,1013.09
18016.0,33,5,11832.74
18017.0,82,3,1805.0
18018.0,109,2,688.8199999999999
18019.0,52,1,111.14
18022.0,36,1,8204.06
18024.0,153,2,2285.62
18027.0,99,1,917.67
18030.0,5,2,747.54
18032.0,335,1,505.8
18033.0,66,1,2651.27
18034.0,22,2,6171.34
18035.0,36,3,6999.23
18036.0,33,3,2504.91
18037.0,155,6,264.51
18040.0,20,2,1573.3400000000001
18041.0,12,21,41769.63
18042.0,54,1,507.39
18043.0,25,3,3427.84
18044.0,5,10,12118.39
18045.0,46,1,1637.61
18048.0,204,2,1478.48
18050.0,360,1,486.21999999999997
18053.0,71,1,3403.06
18055.0,8,10,29532.6
18056.0,289,1,2535.22
18058.0,10,1,544.72
18059.0,24,3,3009.71
18061.0,22,10,11962.8
18062.0,174,3,4797.9
18064.0,134,2,3441.3599999999997
18065.0,6,14,11673.68
18066.0,76,1,1432.6599999999999
18067.0,41,1,2331.3199999999997
18068.0,290,1,165.72
18069.0,27,5,15058.35
18071.0,258,2,3128.97
18072.0,186,1,3205.44
18073.0,115,12,35736.26
18074.0,374,1,2449.37
18075.0,24,10,17681.07
18077.0,9,11,21100.579999999998
18078.0,218,2,1830.61
18079.0,46,4,79916.55
18080.0,19,2,7841.16
18081.0,37,3,2350.66
18082.0,26,1,7027.91
18084.0,17,1,1912.56
18085.0,331,2,3422.91
18086.0,275,1,1130.58
18087.0,291,1,43317.54
18088.0,62,1,1276.6
18092.0,3,11,51683.72
18093.0,94,4,16425.52
18094.0,82,7,28508.039999999997
18095.0,313,2,4889.59
18096.0,12,3,8196.94
18097.0,8,6,18253.739999999998
18099.0,128,1,1699.71
18101.0,12,2,770.44
18102.0,1,60,897137.36
18104.0,38,1,4484.0199999999995
18105.0,38,1,587.7
18106.0,330,1,1753.23
18108.0,255,1,1138.78
18109.0,2,26,47594.27
18110.0,20,1,1123.46
18112.0,13,2,2226.91
18113.0,369,1,816.48
18114.0,291,1,789.3
18116.0,68,8,9956.73
18117.0,26,1,6651.450000000001
18118.0,11,26,33110.27
18119.0,368,1,1466.75
18120.0,215,1,431.63
18121.0,150,2,5301.88
18122.0,9,6,12291.25
18123.0,25,2,6407.95
18125.0,30,4,9364.23
18126.0,61,1,1624.03
18127.0,20,3,2284.2599999999998
18129.0,244,1,607.37
18130.0,16,3,8323.66
18133.0,213,1,14796.000000000002
18135.0,30,5,4275.82
18136.0,64,3,4688.58
18138.0,296,1,545.9
18139.0,18,6,58913.049999999996
18142.0,158,2,14125.52
18143.0,117,2,6075.47
18144.0,8,12,15681.220000000001
18145.0,13,4,24708.38
18146.0,141,2,1732.1100000000001
18147.0,46,2,2264.44
18149.0,51,3,3618.46
18150.0,33,3,3983.42
18151.0,135,2,4063.47
18154.0,4,2,2363.58
18155.0,76,3,3107.16
18156.0,13,2,2419.57
18158.0,10,2,3170.62
18159.0,302,1,1968.08
18160.0,58,2,3598.12
18161.0,16,5,8433.35
18164.0,38,1,2295.49
18165.0,178,1,2913.76
18167.0,24,3,5334.26
18168.0,177,6,7221.45
18169.0,61,1,832.8100000000001
18170.0,34,3,5196.6900000000005
18171.0,59,5,6191.95
18172.0,15,20,38633.44
18173.0,87,4,14665.34
18174.0,8,1,309.5
18176.0,359,1,3388.6
18177.0,32,6,5636.93
18178.0,129,4,10496.09
18179.0,10,6,13570.29
18180.0,5,6,17879.32
18181.0,25,1,1888.81
18183.0,228,2,4327.61
18184.0,16,1,371.40000000000003
18185.0,250,1,2187.25
18188.0,16,3,12191.2
18189.0,78,2,6918.73
18190.0,193,2,1726.52
18191.0,262,1,1647.8799999999999
18192.0,72,1,3604.94
18193.0,166,1,1520.85
18194.0,83,1,7476.48
18196.0,96,2,4998.9
18198.0,5,17,46294.34
18200.0,107,1,1305.62
18202.0,200,3,7327.08
18203.0,158,1,605.16
18204.0,72,3,14342.869999999999
18205.0,37,2,2498.14
18209.0,29,1,737.04
18210.0,2,6,14888.3
18211.0,26,5,4294.24
18212.0,327,1,1289.74
18213.0,237,1,2616.24
18215.0,90,1,1516.1
18216.0,32,1,2543.58
18217.0,30,2,5669.26
18218.0,212,2,5778.58
18219.0,3,10,10469.52
18220.0,227,1,3265.92
18221.0,23,5,9175.39
18222.0,93,1,3887.05
18223.0,5,14,33450.55
18224.0,264,1,870.0699999999999
18225.0,4,12,34304.98
18226.0,45,11,34784.38
18227.0,218,1,311.32
18228.0,57,2,3238.42
18229.0,12,20,24825.58
18230.0,10,7,15495.4
18231.0,193,5,10549.94
18232.0,82,4,3703.0
18233.0,326,1,492.0
18235.0,72,3,17140.68
18236.0,30,6,4974.89
18237.0,3,5,6911.94
18239.0,219,5,9748.86
18240.0,47,1,805.26
18241.0,10,17,12303.97
18242.0,73,4,12711.88
18245.0,8,7,18187.06
18246.0,24,2,2311.9
18248.0,123,2,6061.3
18249.0,18,1,1409.32
18250.0,311,1,2397.72
18251.0,88,1,84622.08
18252.0,51,2,2964.63
18255.0,90,1,864.3399999999999
18257.0,40,8,10618.3
18259.0,25,3,9714.24
18260.0,173,6,17856.56
18261.0,44,2,1828.71
18262.0,141,1,1958.68
18263.0,26,3,16046.56
18265.0,73,2,3957.52
18268.0,135,1,46.64
18269.0,367,1,951.68
18270.0,39,2,1325.28
18272.0,3,6,22758.63
18273.0,3,3,892.3999999999999
18274.0,31,1,1082.32
18276.0,44,1,2250.74
18277.0,59,1,810.1600000000001
18278.0,74,1,854.62
18280.0,278,1,623.26
18281.0,181,1,576.58
18282.0,8,2,1044.8600000000001
18283.0,4,16,12114.61
18287.0,43,3,18139.56
